"","RAB.mean","GAD.mean","GAD.Total.Adj","CRA.mean","FOC.mean","IUS.mean","MAAS.mean","RiskPerception","FinancialSatisfaction","age","sex","edu","Country"
"2854",3.83333333333333,3.71428571428571,19,4,4.16666666666667,4.33333333333333,2.8,50,40,21,1,3,"Turkey"
"2855",4,2.85714285714286,13,3.16666666666667,4.16666666666667,4.33333333333333,1.6,40,30,22,1,3,"Turkey"
"2856",3.66666666666667,2.42857142857143,10,3,3,3.33333333333333,3.2,50,0,22,1,1,"Turkey"
"2857",3.83333333333333,3,14,3.66666666666667,4.16666666666667,4,3.4,31,100,27,1,3,"Turkey"
"2858",3.83333333333333,1.28571428571429,2,2.5,3,1,4.6,10,80,34,2,2,"Turkey"
"2859",1.16666666666667,1.71428571428571,5,1.66666666666667,4.33333333333333,2.66666666666667,2.8,70,0,24,2,3,"Turkey"
"2860",3.5,2.71428571428571,12,3.66666666666667,4,4.66666666666667,2,80,60,29,2,1,"Turkey"
"2861",3.33333333333333,1.28571428571429,2,3.5,3.33333333333333,4.66666666666667,4.4,20,30,21,1,1,"Turkey"
"2862",3.83333333333333,3.57142857142857,18,3.66666666666667,3.33333333333333,5,3.4,100,40,23,2,3,"Turkey"
"2863",4,2.42857142857143,10,3.33333333333333,4,5,3,50,61,21,1,1,"Turkey"
"2864",3.16666666666667,1,0,2.16666666666667,4,2,4,25,60,44,2,3,"Turkey"
"2865",3.33333333333333,3.71428571428571,19,4,3.5,5,3,75,40,22,1,1,"Turkey"
"2866",3.66666666666667,1.57142857142857,4,3.33333333333333,2.5,2,3.6,76,75,40,2,1,"Turkey"
"2867",3.83333333333333,2,7,2.83333333333333,3.16666666666667,4,2.8,57,28,44,1,3,"Turkey"
"2868",3,2.57142857142857,11,3.16666666666667,3.5,4.33333333333333,3.2,100,55,18,2,1,"Turkey"
"2869",3.5,1.28571428571429,2,1.83333333333333,2.66666666666667,3.33333333333333,4.2,95,10,53,2,3,"Turkey"
"2870",3.33333333333333,2.42857142857143,10,2.83333333333333,1.83333333333333,4.33333333333333,3.4,76,81,33,2,1,"Turkey"
"2871",3,1.71428571428571,5,2.5,3.66666666666667,2.66666666666667,3.2,25,30,19,1,1,"Turkey"
"2872",2.16666666666667,2.14285714285714,8,2.5,3.16666666666667,3,3,53,48,22,2,1,"Turkey"
"2873",2,1.57142857142857,4,3.16666666666667,3.5,2.33333333333333,2.2,45,30,25,1,3,"Turkey"
"2874",3.33333333333333,2.28571428571429,9,2.33333333333333,4.33333333333333,4,2,85,60,31,1,2,"Turkey"
"2875",2.66666666666667,2.57142857142857,11,1.83333333333333,2.16666666666667,4,2.8,35,30,24,1,3,"Turkey"
"2876",3.33333333333333,3.57142857142857,18,3.83333333333333,3.16666666666667,4.33333333333333,2.8,50,41,21,1,1,"Turkey"
"2877",4,2,7,1.5,2.66666666666667,3,3,55,20,36,1,2,"Turkey"
"2878",3.66666666666667,2.14285714285714,8,2.5,3.33333333333333,4,3.2,11,14,20,1,1,"Turkey"
"2879",3.5,1.71428571428571,5,1.5,4.5,4,3.8,49,53,52,2,3,"Turkey"
"2880",4,1.57142857142857,4,2.66666666666667,2.66666666666667,4,4.4,66,5,41,2,3,"Turkey"
"2881",3.33333333333333,1.85714285714286,6,3.16666666666667,4,3.33333333333333,3.4,87,31,43,2,3,"Turkey"
"2882",4,3,14,3.83333333333333,3.5,3.66666666666667,2.6,44,20,31,2,3,"Turkey"
"2883",3.5,1.57142857142857,4,2.83333333333333,4,2.33333333333333,3.2,70,73,26,1,3,"Turkey"
"2884",3.66666666666667,1.57142857142857,4,2.66666666666667,3.16666666666667,1.66666666666667,4.6,30,30,27,1,3,"Turkey"
"2885",3.66666666666667,1.42857142857143,3,2.83333333333333,2.33333333333333,3.66666666666667,3,90,60,30,1,3,"Turkey"
"2886",4,2.28571428571429,9,2.66666666666667,2.83333333333333,3.66666666666667,2,50,80,32,1,3,"Turkey"
"2887",2.66666666666667,1.42857142857143,3,2.16666666666667,2.66666666666667,2.66666666666667,3.8,20,60,47,2,3,"Turkey"
"2888",3.5,2.57142857142857,11,3.5,4.16666666666667,4.66666666666667,4.8,70,40,31,1,3,"Turkey"
"2889",3.16666666666667,1,0,2.33333333333333,3.5,4,2.4,22,15,22,2,1,"Turkey"
"2890",4,1.57142857142857,4,3,3.66666666666667,3.33333333333333,2.4,70,20,44,1,3,"Turkey"
"2891",4,1.42857142857143,3,3.66666666666667,3.33333333333333,2.33333333333333,5.6,100,52,39,1,3,"Turkey"
"2892",2.66666666666667,2.42857142857143,10,2,4.16666666666667,2.33333333333333,4.4,71,23,24,2,2,"Turkey"
"2893",3.33333333333333,2.28571428571429,9,3.33333333333333,2.16666666666667,3.66666666666667,3.4,50,60,19,2,1,"Turkey"
"2894",3.83333333333333,3.71428571428571,19,3.5,3.5,5,2,10,36,18,1,1,"Turkey"
"2895",3.66666666666667,2.85714285714286,13,3.83333333333333,3.66666666666667,4.33333333333333,4,93,74,37,2,3,"Turkey"
"2896",2.5,2.57142857142857,11,3.16666666666667,4.5,4.66666666666667,2.4,15,80,38,2,2,"Turkey"
"2897",3.5,1.28571428571429,2,2.66666666666667,3.66666666666667,3,3.4,20,55,20,1,1,"Turkey"
"2898",3.83333333333333,1.71428571428571,5,2.33333333333333,2,4,4.8,63,65,48,2,3,"Turkey"
"2899",4,2.14285714285714,8,4,3,4.33333333333333,3,100,0,25,2,3,"Turkey"
"2900",3.83333333333333,3.42857142857143,17,3.33333333333333,4,4.66666666666667,2.2,51,13,22,1,1,"Turkey"
"2901",1.5,2.28571428571429,9,2.5,2.5,4.66666666666667,3,6,50,47,2,3,"Turkey"
"2902",4,2.57142857142857,11,2.16666666666667,3.33333333333333,3.33333333333333,3.8,54,70,36,1,2,"Turkey"
"2903",2.83333333333333,1.57142857142857,4,1.66666666666667,3.5,2.33333333333333,3.2,50,60,18,1,1,"Turkey"
"2904",3.83333333333333,3,14,3.16666666666667,3.66666666666667,4.66666666666667,3.6,49,97,36,1,2,"Turkey"
"2905",2.33333333333333,3.71428571428571,19,3.83333333333333,4.66666666666667,3.66666666666667,2.4,70,10,38,1,3,"Turkey"
"2906",4,3.28571428571429,16,2.66666666666667,4.33333333333333,4,3.2,10,40,19,2,1,"Turkey"
"2907",4,1.57142857142857,4,1.5,4.5,2.66666666666667,3.4,40,75,50,1,2,"Turkey"
"2908",1.83333333333333,1.42857142857143,3,2.33333333333333,3.66666666666667,5,2.6,50,100,23,1,1,"Turkey"
"2909",4,2,7,3.33333333333333,2.66666666666667,3.33333333333333,2.8,60,35,23,2,1,"Turkey"
"2910",3.16666666666667,1.85714285714286,6,3.33333333333333,3.5,4,2.4,50,35,25,2,3,"Turkey"
"2911",3.83333333333333,1.28571428571429,2,3.5,4.16666666666667,4,2.8,54,0,41,1,3,"Turkey"
"2912",3.33333333333333,1,0,1.66666666666667,2.5,2.66666666666667,4.2,84,90,34,1,2,"Turkey"
"2913",4,2.71428571428571,12,3.33333333333333,3.16666666666667,4.66666666666667,2.2,57,36,28,1,3,"Turkey"
"2914",4,2.42857142857143,10,3.83333333333333,4.33333333333333,4.66666666666667,3.2,90,65,38,1,2,"Turkey"
"2915",4,1.14285714285714,1,1.83333333333333,2.33333333333333,2,4.4,25,90,53,1,3,"Turkey"
"2916",3.66666666666667,2.28571428571429,9,2.66666666666667,2.16666666666667,2,2.8,42,52,32,1,3,"Turkey"
"2917",3.83333333333333,2.28571428571429,9,3.16666666666667,3.5,3.66666666666667,3.4,30,85,35,2,2,"Turkey"
"2918",4,2.71428571428571,12,4,3.66666666666667,4.66666666666667,2.6,50,40,20,1,1,"Turkey"
"2919",4,1.42857142857143,3,2.83333333333333,3.66666666666667,2.66666666666667,3.6,60,47,40,1,3,"Turkey"
"2920",4,2,7,3.83333333333333,2.83333333333333,3.33333333333333,5,60,75,34,1,3,"Turkey"
"2921",2.66666666666667,1.14285714285714,1,1.83333333333333,3.16666666666667,1.66666666666667,5.6,5,91,49,2,2,"Turkey"
"2922",2.66666666666667,1.85714285714286,6,2.83333333333333,3,3.66666666666667,3.8,40,0,25,1,2,"Turkey"
"2923",2.83333333333333,1,0,2.33333333333333,4,1.66666666666667,4,50,80,41,2,2,"Turkey"
"2924",2.83333333333333,3.42857142857143,17,3,3.33333333333333,3.66666666666667,1.8,75,12,26,1,2,"Turkey"
"2925",3.5,2.14285714285714,8,3.16666666666667,3.33333333333333,2.33333333333333,3.6,50,50,33,1,3,"Turkey"
"2926",2.83333333333333,1.57142857142857,4,3,4,3,4.4,50,86,31,2,3,"Turkey"
"2927",3.5,1.85714285714286,6,2.83333333333333,3.66666666666667,4,3,15,100,38,1,3,"Turkey"
"2928",3.83333333333333,1,0,2.83333333333333,1.83333333333333,1.66666666666667,3.6,50,80,40,1,3,"Turkey"
"2929",3.5,1.57142857142857,4,3.33333333333333,3.83333333333333,2.33333333333333,5.4,50,70,41,2,3,"Turkey"
"2930",3.5,2.85714285714286,13,3.33333333333333,3.5,5,3,50,51,24,1,1,"Turkey"
"2931",3.5,2.28571428571429,9,2.33333333333333,4,3.33333333333333,4,50,45,21,2,1,"Turkey"
"2932",3.83333333333333,1.71428571428571,5,2.83333333333333,4,1.66666666666667,4.6,80,100,38,2,2,"Turkey"
"2933",4,2,7,3.5,4,3,3.2,50,48,20,1,1,"Turkey"
"2934",3.33333333333333,2.71428571428571,12,3.5,3.83333333333333,3.66666666666667,3.4,70,0,24,1,3,"Turkey"
"2935",3.66666666666667,2.14285714285714,8,3.33333333333333,3.5,4.33333333333333,3,71,50,28,3,3,"Turkey"
"2936",2.5,3,14,3.33333333333333,2.83333333333333,3.66666666666667,2.8,7,4,22,1,3,"Turkey"
"2937",2.66666666666667,2.57142857142857,11,2.66666666666667,3,4.33333333333333,2.4,100,1,20,2,1,"Turkey"
"2938",3.16666666666667,2,7,3.16666666666667,3,2.66666666666667,4.2,60,70,38,1,2,"Turkey"
"2939",2.5,2.28571428571429,9,3,3.16666666666667,4.33333333333333,2.6,70,85,20,1,1,"Turkey"
"2940",4,2.42857142857143,10,3.66666666666667,3.16666666666667,4,2.4,51,5,34,1,3,"Turkey"
"2941",4,2.71428571428571,12,3.83333333333333,4.33333333333333,4.66666666666667,4,49.8004646360351,75,36,1,3,"Turkey"
"2942",3.66666666666667,3.85714285714286,20,3.83333333333333,3.33333333333333,4.33333333333333,2.8,100,50,27,1,2,"Turkey"
"2943",4,2.42857142857143,10,1.83333333333333,4.16666666666667,4,3.2,50,30,31,2,3,"Turkey"
"2944",4,2.28571428571429,9,3.33333333333333,3.5,4.33333333333333,2.6,70,50,45,1,3,"Turkey"
"2945",3.66666666666667,1.28571428571429,2,2.33333333333333,4.5,3,5,75,60,23,2,3,"Turkey"
"2946",3.66666666666667,1.57142857142857,4,2.5,2.5,1.33333333333333,5,0,46,20,1,1,"Turkey"
"2947",3.66666666666667,1,0,2.5,3.5,3,4.8,49.8004646360351,5,33,2,3,"Turkey"
"2948",3.5,3,14,2.83333333333333,2.66666666666667,4.33333333333333,2.2,26,21,30,1,2,"Turkey"
"2949",2.83333333333333,2.42857142857143,10,3.33333333333333,4.16666666666667,4.33333333333333,2.4,20,43,19,1,1,"Turkey"
"2950",1.83333333333333,1.57142857142857,4,3,4,3.33333333333333,4.4,50,30,25,1,3,"Turkey"
"2951",3.5,2,7,2.66666666666667,3.66666666666667,3,5.4,65,27,22,1,1,"Turkey"
"2952",3.83333333333333,1.28571428571429,2,1.5,2.66666666666667,2,4.4,50,60,56,2,3,"Turkey"
"2953",4,2.57142857142857,11,3.66666666666667,4.83333333333333,4.66666666666667,2.8,50,30,40,1,3,"Turkey"
"2954",3.33333333333333,1.85714285714286,6,3.33333333333333,2.33333333333333,4,2.8,20,70,38,2,3,"Turkey"
"2955",3.83333333333333,2.71428571428571,12,3.33333333333333,2.66666666666667,4.33333333333333,4.2,100,41,37,2,3,"Turkey"
"2956",3.83333333333333,3.14285714285714,15,3.5,2.83333333333333,4.33333333333333,2,50,25,25,2,3,"Turkey"
"2957",3.16666666666667,3,14,3.66666666666667,3,3.66666666666667,3.2,94,60,22,1,1,"Turkey"
"2958",3.66666666666667,1.85714285714286,6,3.33333333333333,2.33333333333333,4.66666666666667,5,50,85,31,2,2,"Turkey"
"2959",3.66666666666667,2.14285714285714,8,3.16666666666667,3.5,3,3.2,50,50,41,1,2,"Turkey"
"2960",4,1.42857142857143,3,2.83333333333333,2.66666666666667,4.33333333333333,4.8,28,80,33,2,1,"Turkey"
"2961",4,1.42857142857143,3,1.5,3.5,2.66666666666667,4.8,50,65,38,2,3,"Turkey"
"2962",3.83333333333333,2,7,2.33333333333333,3.33333333333333,3,3.8,50,60,38,1,2,"Turkey"
"2963",3.66666666666667,2.14285714285714,8,1.66666666666667,3.83333333333333,3.33333333333333,3,25,70,31,1,2,"Turkey"
"2964",4,2,7,3.5,3,3.66666666666667,3.4,63,52,26,2,3,"Turkey"
"2965",3.83333333333333,2.42857142857143,10,3.66666666666667,3.66666666666667,4,3.8,50,0,25,1,3,"Turkey"
"2966",3.5,3.28571428571429,16,3.5,3,5,3,80,1,29,2,3,"Turkey"
"2967",3.33333333333333,1.28571428571429,2,2.66666666666667,4,2.33333333333333,3.8,50,30,34,2,3,"Turkey"
"2968",3.66666666666667,3.14285714285714,15,3.83333333333333,4.16666666666667,4,3,25,45,31,1,3,"Turkey"
"2969",3.5,2.28571428571429,9,2.66666666666667,2.66666666666667,3,4,50,10,26,1,3,"Turkey"
"2970",3.16666666666667,2.28571428571429,9,3.83333333333333,4.33333333333333,3.33333333333333,2.6,80,50,53,1,2,"Turkey"
"2971",2.5,1.28571428571429,2,1.83333333333333,3.66666666666667,2,3.6,25,80,37,2,3,"Turkey"
"2972",3.83333333333333,3.57142857142857,18,4,5,5,1.8,30,0,21,1,1,"Turkey"
"2973",4,1.57142857142857,4,2.66666666666667,3.5,2.33333333333333,3,50,30,23,1,3,"Turkey"
"2974",4,1.85714285714286,6,2.5,3.5,1.66666666666667,3.8,33,20,26,2,3,"Turkey"
"2975",2.66666666666667,2.42857142857143,10,3,2.16666666666667,4.33333333333333,3.6,70,45,20,1,1,"Turkey"
"2976",3.5,1.57142857142857,4,2.66666666666667,3.5,2.66666666666667,3.4,10,75,19,2,1,"Turkey"
"2977",4,1.14285714285714,1,2.5,3.33333333333333,1,5.4,20,15,48,1,1,"Turkey"
"2978",4,4,21,3.66666666666667,4,4.66666666666667,1.6,99,1,45,1,3,"Turkey"
"2979",3.66666666666667,2.14285714285714,8,3.66666666666667,2.66666666666667,4.33333333333333,2.4,100,30,26,1,2,"Turkey"
"2980",3.66666666666667,1.57142857142857,4,2.66666666666667,3.16666666666667,1.66666666666667,4,96,0,30,2,2,"Turkey"
"2981",3.16666666666667,3.42857142857143,17,2.83333333333333,3.33333333333333,4,2.4,53,20,23,2,1,"Turkey"
"2982",3.66666666666667,1.42857142857143,3,3.16666666666667,4.16666666666667,3.66666666666667,3.8,61,50,41,1,1,"Turkey"
"2983",3.16666666666667,1.71428571428571,5,2.16666666666667,2.66666666666667,3.33333333333333,4.8,20,60,61,2,3,"Turkey"
"2984",3.66666666666667,2.85714285714286,13,3.33333333333333,3.33333333333333,3.66666666666667,3,20,30,40,1,3,"Turkey"
"2985",3.66666666666667,1.71428571428571,5,2.83333333333333,3.83333333333333,4,4.4,40,70,37,1,3,"Turkey"
"2986",4,2,7,3,2.5,3,4,50,40,24,1,3,"Turkey"
"2987",3.33333333333333,1.85714285714286,6,2.33333333333333,3.16666666666667,1.33333333333333,4,55,85,58,1,2,"Turkey"
"2988",3.83333333333333,2.57142857142857,11,2,3.16666666666667,2.33333333333333,3.6,14,38,49,2,3,"Turkey"
"2989",3.5,1.85714285714286,6,2.83333333333333,3.83333333333333,3.33333333333333,3.4,25,71,30,1,3,"Turkey"
"2990",4,1.85714285714286,6,4,3.83333333333333,3,4.4,30,90,45,1,3,"Turkey"
"2991",3,1,0,2.66666666666667,3.66666666666667,2.66666666666667,4.4,49.8004646360351,23,38,2,3,"Turkey"
"2992",3.66666666666667,1.14285714285714,1,1.66666666666667,4,1.66666666666667,4,49,85,31,1,2,"Turkey"
"2993",4,1.42857142857143,3,3.16666666666667,4.33333333333333,4.66666666666667,3.4,25,0,37,1,2,"Turkey"
"2994",3,1.42857142857143,3,1.33333333333333,3.5,4,5.2,10,50,34,2,2,"Turkey"
"2995",3.83333333333333,1.28571428571429,2,1.66666666666667,2.66666666666667,2.66666666666667,3.4,20,73,37,2,3,"Turkey"
"2996",3.83333333333333,1.71428571428571,5,2.5,3.33333333333333,5,4.4,20,65,35,1,2,"Turkey"
"2997",4,4,21,2.83333333333333,3.33333333333333,4,1.6,15,0,29,2,3,"Turkey"
"2998",3.16666666666667,2,7,2.5,4,4.33333333333333,3.6,77,87,37,2,2,"Turkey"
"2999",2.83333333333333,1.42857142857143,3,2.33333333333333,4,2,4.2,50,80,31,2,2,"Turkey"
"3000",3.66666666666667,2.57142857142857,11,3,1.83333333333333,3,2.6,60,51,18,1,1,"Turkey"
"3001",3.5,2.71428571428571,12,3,3.16666666666667,3.66666666666667,3.2,50,70,22,1,1,"Turkey"
"3002",4,2.14285714285714,8,2.16666666666667,3.83333333333333,4,2.6,50,14,24,1,3,"Turkey"
"3003",3.66666666666667,1.57142857142857,4,1.66666666666667,2.33333333333333,2.33333333333333,3.6,20,80,41,2,1,"Turkey"
"3004",3.33333333333333,1.57142857142857,4,2.33333333333333,3,1,4.8,51,15,35,2,3,"Turkey"
"3005",3.83333333333333,1.57142857142857,4,3,3.83333333333333,3.33333333333333,3,50,70,41,1,2,"Turkey"
"3006",3.66666666666667,2.14285714285714,8,2.33333333333333,3.66666666666667,3.33333333333333,4.4,60,40,40,2,2,"Turkey"
"3007",2.66666666666667,1.42857142857143,3,2.66666666666667,4,4.33333333333333,2,50,34,30,1,3,"Turkey"
"3008",3.66666666666667,1.42857142857143,3,2,4.16666666666667,3.66666666666667,3.8,67,71,46,2,2,"Turkey"
"3009",2.33333333333333,1.28571428571429,2,2,3.83333333333333,4,4,66,92,37,1,3,"Turkey"
"3010",3.83333333333333,4,21,3.83333333333333,3.83333333333333,4.33333333333333,4,25,68,32,1,2,"Turkey"
"3011",3.33333333333333,3.42857142857143,17,3,3.66666666666667,4.33333333333333,3.2,15,0,22,1,3,"Turkey"
"3012",2.5,1.71428571428571,5,2.66666666666667,3.83333333333333,3.66666666666667,3.6,90,85,37,1,2,"Turkey"
"3013",2.33333333333333,1.57142857142857,4,2,3.66666666666667,3,2.6,27,86,41,2,3,"Turkey"
"3014",3.83333333333333,1,0,1.16666666666667,4.5,1,5.2,50,50,56,1,2,"Turkey"
"3015",3,2,7,3,4,4.66666666666667,3.2,10,100,31,2,3,"Turkey"
"3016",3.66666666666667,3,14,4,4.83333333333333,4.33333333333333,5,50,20,21,2,1,"Turkey"
"3017",3.66666666666667,2.57142857142857,11,3.33333333333333,3.83333333333333,3.66666666666667,2.6,88,49,25,1,3,"Turkey"
"3018",4,2.14285714285714,8,2.16666666666667,3.83333333333333,3.33333333333333,4.8,80,82,39,2,3,"Turkey"
"3019",3.83333333333333,1.57142857142857,4,2,4.16666666666667,1.66666666666667,5.8,0,40,35,1,3,"Turkey"
"3020",3.66666666666667,3,14,3.5,4.5,4,4.6,66,33,22,1,3,"Turkey"
"3021",3.83333333333333,1.85714285714286,6,3,3.83333333333333,3.66666666666667,3.8,50,0,24,2,3,"Turkey"
"3022",4,2.28571428571429,9,3.33333333333333,3.5,2.66666666666667,3.6,60,50,32,1,2,"Turkey"
"3023",4,3,14,3.5,3.33333333333333,4.33333333333333,3.4,0,20,19,2,1,"Turkey"
"3024",3.83333333333333,2.42857142857143,10,3.5,4,4.66666666666667,3,70,20,32,1,3,"Turkey"
"3025",3.66666666666667,1.85714285714286,6,2.16666666666667,3.16666666666667,4,4.2,12,0,24,1,3,"Turkey"
"3026",3.33333333333333,2,7,3,3.66666666666667,2.33333333333333,3,5,12,30,2,2,"Turkey"
"3027",2.66666666666667,1.71428571428571,5,1.83333333333333,2.5,4.33333333333333,4.2,80,50,28,1,3,"Turkey"
"3028",2.5,1.57142857142857,4,1.33333333333333,3.83333333333333,3.33333333333333,3.4,60,40,24,1,3,"Turkey"
"3029",2,2.85714285714286,13,3.33333333333333,3.83333333333333,2.66666666666667,3.4,50,41,28,1,2,"Turkey"
"3030",3.66666666666667,2,7,3.16666666666667,4,3.33333333333333,3,60,65,22,2,1,"Turkey"
"3031",4,3.28571428571429,16,3.16666666666667,2.66666666666667,4,3.2,49.8004646360351,50,23,1,3,"Turkey"
"3032",2.83333333333333,3.14285714285714,15,3,2.16666666666667,4.33333333333333,2.8,64,56,28,2,3,"Turkey"
"3033",3.16666666666667,1.71428571428571,5,2.5,2.66666666666667,4,5,50,70,35,1,2,"Turkey"
"3034",3.33333333333333,1.57142857142857,4,3.16666666666667,3.66666666666667,3.66666666666667,4.4,80,15,32,2,3,"Turkey"
"3035",2.16666666666667,1.71428571428571,5,1.33333333333333,3.5,1.66666666666667,4.6,30,85,39,2,3,"Turkey"
"3036",3.83333333333333,2,7,3.16666666666667,2.5,4,4.2,84,10,31,1,3,"Turkey"
"3037",3.66666666666667,2,7,3,3.66666666666667,3.33333333333333,4,80,50,44,1,2,"Turkey"
"3038",4,1,0,2.66666666666667,4,3.66666666666667,2.8,50,90,64,1,2,"Turkey"
"3039",2.16666666666667,2,7,3.16666666666667,2.5,4.66666666666667,4.2,46,0,21,1,1,"Turkey"
"3040",3.5,2.42857142857143,10,3.16666666666667,4.16666666666667,4,1.8,80,50,27,1,3,"Turkey"
"3041",2.33333333333333,2.42857142857143,10,2.66666666666667,4.5,4,3.6,36,65,34,2,3,"Turkey"
"3042",4,1.85714285714286,6,2.66666666666667,4.16666666666667,1.66666666666667,4.2,95,26,22,1,1,"Turkey"
"3043",3.83333333333333,3.71428571428571,19,3.16666666666667,3.33333333333333,3.33333333333333,2,40,15,27,1,3,"Turkey"
"3044",3.33333333333333,2.28571428571429,9,3,3.16666666666667,4.33333333333333,3.6,40,64,36,1,2,"Turkey"
"3045",3.5,1,0,1.83333333333333,3,3.66666666666667,4,50,50,43,2,3,"Turkey"
"3046",4,2.85714285714286,13,3.33333333333333,2.66666666666667,3.66666666666667,2.8,30,40,23,1,1,"Turkey"
"3047",4,2.71428571428571,12,3.83333333333333,4.16666666666667,4,2.6,20,30,22,1,1,"Turkey"
"3048",3.33333333333333,2.28571428571429,9,2.83333333333333,3.66666666666667,1.33333333333333,4,100,34,21,2,1,"Turkey"
"3049",4,2,7,2.5,3.5,3.66666666666667,4.2,0,90,30,2,3,"Turkey"
"3050",3.66666666666667,3,14,3.33333333333333,2.5,4,3.2,30,50,22,2,1,"Turkey"
"3051",2.16666666666667,1,0,1.16666666666667,4.5,1.66666666666667,3.4,100,80,56,2,2,"Turkey"
"3052",4,1.57142857142857,4,3.16666666666667,3.33333333333333,4.33333333333333,2.8,70,50,23,1,1,"Turkey"
"3053",3.83333333333333,2.71428571428571,12,3.66666666666667,3.66666666666667,4,2.8,38,0,42,2,2,"Turkey"
"3054",4,2.28571428571429,9,2.16666666666667,4.33333333333333,3.66666666666667,3.4,29,76,42,2,2,"Turkey"
"3055",3.33333333333333,3.14285714285714,15,3.33333333333333,3.5,3.66666666666667,2.6,96,45,23,1,3,"Turkey"
"3056",4,2,7,3,3.66666666666667,2.66666666666667,4.6,49,43,54,1,3,"Turkey"
"3057",3.66666666666667,1,0,2.5,3,1.66666666666667,3.6,15,75,45,2,3,"Turkey"
"3058",3.16666666666667,2.85714285714286,13,3.66666666666667,3.33333333333333,3.66666666666667,3.2,50,70,33,2,2,"Turkey"
"3059",2.66666666666667,2.42857142857143,10,3.33333333333333,2.5,4,2.8,80,55,39,2,3,"Turkey"
"3060",4,3.71428571428571,19,3.33333333333333,3.5,4.66666666666667,3.2,60,13,24,1,2,"Turkey"
"3061",3.33333333333333,1,0,1.33333333333333,2.83333333333333,1,3.8,25,35,35,2,3,"Turkey"
"3062",1.66666666666667,2.85714285714286,13,2.5,3.83333333333333,2,3.8,14,34,57,1,2,"Turkey"
"3063",4,1.85714285714286,6,2.83333333333333,3.33333333333333,2.33333333333333,3.8,25,85,28,1,2,"Turkey"
"3064",2,1.57142857142857,4,2.83333333333333,3.5,3.66666666666667,3.8,49,40,38,2,3,"Turkey"
"3065",3.16666666666667,1.85714285714286,6,2.83333333333333,3.83333333333333,3.66666666666667,4,50,60,34,2,2,"Turkey"
"3066",2.66666666666667,1.42857142857143,3,2.5,3,3,3.2,10,60,30,1,2,"Turkey"
"3067",4,3.28571428571429,16,3.16666666666667,4,4.66666666666667,2,53,2,27,1,3,"Turkey"
"3068",3,1.71428571428571,5,2.66666666666667,4,2.33333333333333,3.8,50,75,51,2,2,"Turkey"
"3069",3.66666666666667,2,7,1.66666666666667,2.83333333333333,4,4.2,32,50,32,1,3,"Turkey"
"3070",2.66666666666667,1.71428571428571,5,2.5,3.33333333333333,4,3.2,63,80,41,1,2,"Turkey"
"3071",4,3.71428571428571,19,3.83333333333333,3.5,4.33333333333333,2.8,0,0,40,1,3,"Turkey"
"3072",3.66666666666667,1.28571428571429,2,1.66666666666667,3.83333333333333,1.66666666666667,4.2,70,45,43,2,3,"Turkey"
"3073",3.5,1.57142857142857,4,3,3.83333333333333,4,3.4,51,50,37,2,3,"Turkey"
"3074",3.83333333333333,2.71428571428571,12,2.83333333333333,2.5,1.66666666666667,4.8,11,63,29,1,1,"Turkey"
"3075",3.33333333333333,1.28571428571429,2,3,2,2.33333333333333,4.2,70,50,38,2,3,"Turkey"
"3076",2.83333333333333,1.42857142857143,3,1.83333333333333,3.83333333333333,3.33333333333333,3.6,10,50,70,1,3,"Turkey"
"3077",3.66666666666667,1.85714285714286,6,3.16666666666667,4.5,4,3.6,51,51,36,1,2,"Turkey"
"3078",2.66666666666667,1.28571428571429,2,2,1.66666666666667,3.66666666666667,2.2,6,75,33,1,2,"Turkey"
"3079",3.66666666666667,1.57142857142857,4,2.33333333333333,3.16666666666667,3,4.4,20,0,29,1,3,"Turkey"
